STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,sex,Sex,age,Age class,icd10,International Statistical Classification of Diseases and Related Health Problems (ICD-10),geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITH2,Provincia Autonoma di Trento,2014,,9.95,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITH2,Provincia Autonoma di Trento,2015,,9.44,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITH2,Provincia Autonoma di Trento,2016,,7.81,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITH2,Provincia Autonoma di Trento,2017,,9.92,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITH2,Provincia Autonoma di Trento,2018,,7.87,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITH2,Provincia Autonoma di Trento,2019,,7.56,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITH2,Provincia Autonoma di Trento,2020,,10.05,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITH2,Provincia Autonoma di Trento,2021,,7.96,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITH2,Provincia Autonoma di Trento,2022,,9.58,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITH3,Veneto,2011,,8.32,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITH3,Veneto,2012,,7.12,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITH3,Veneto,2013,,7.54,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITH3,Veneto,2014,,7.71,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITH3,Veneto,2015,,6.21,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITH3,Veneto,2016,,6.51,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITH3,Veneto,2017,,6.43,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITH3,Veneto,2018,,7,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITH3,Veneto,2019,,6.1,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITH3,Veneto,2020,,6.76,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITH3,Veneto,2021,,6.69,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITH3,Veneto,2022,,7.66,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITH4,Friuli-Venezia Giulia,2011,,8.08,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITH4,Friuli-Venezia Giulia,2012,,8.74,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITH4,Friuli-Venezia Giulia,2013,,9.15,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITH4,Friuli-Venezia Giulia,2014,,8.73,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITH4,Friuli-Venezia Giulia,2015,,8.27,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITH4,Friuli-Venezia Giulia,2016,,7.21,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITH4,Friuli-Venezia Giulia,2017,,8.95,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITH4,Friuli-Venezia Giulia,2018,,9.25,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITH4,Friuli-Venezia Giulia,2019,,6.73,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITH4,Friuli-Venezia Giulia,2020,,7.69,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITH4,Friuli-Venezia Giulia,2021,,8.42,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITH4,Friuli-Venezia Giulia,2022,,9.15,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITH5,Emilia-Romagna,2011,,7.97,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITH5,Emilia-Romagna,2012,,8.77,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITH5,Emilia-Romagna,2013,,7.61,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITH5,Emilia-Romagna,2014,,7.7,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITH5,Emilia-Romagna,2015,,7.09,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITH5,Emilia-Romagna,2016,,7.46,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITH5,Emilia-Romagna,2017,,8.36,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITH5,Emilia-Romagna,2018,,6.98,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITH5,Emilia-Romagna,2019,,7.12,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITH5,Emilia-Romagna,2020,,7.36,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITH5,Emilia-Romagna,2021,,6.98,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITH5,Emilia-Romagna,2022,,6.86,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITI,Centro (IT),2011,,5.76,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITI,Centro (IT),2012,,6.36,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITI,Centro (IT),2013,,6.72,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITI,Centro (IT),2014,,6.17,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITI,Centro (IT),2015,,6.02,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITI,Centro (IT),2016,,5.55,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITI,Centro (IT),2017,,5.82,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITI,Centro (IT),2018,,5.48,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITI,Centro (IT),2019,,5.48,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITI,Centro (IT),2020,,5.38,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITI,Centro (IT),2021,,5.82,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITI,Centro (IT),2022,,5.23,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITI1,Toscana,2011,,6.21,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITI1,Toscana,2012,,7.24,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITI1,Toscana,2013,,6.99,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITI1,Toscana,2014,,6.98,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITI1,Toscana,2015,,7.04,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITI1,Toscana,2016,,6.09,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITI1,Toscana,2017,,7.11,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITI1,Toscana,2018,,5.97,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITI1,Toscana,2019,,6.29,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITI1,Toscana,2020,,6.88,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITI1,Toscana,2021,,6.52,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITI1,Toscana,2022,,5.61,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITI2,Umbria,2011,,7.9,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITI2,Umbria,2012,,9.12,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITI2,Umbria,2013,,8.87,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITI2,Umbria,2014,,8.09,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITI2,Umbria,2015,,8.28,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITI2,Umbria,2016,,7.76,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITI2,Umbria,2017,,7.26,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITI2,Umbria,2018,,7.27,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITI2,Umbria,2019,,5.97,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITI2,Umbria,2020,,6.75,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITI2,Umbria,2021,,8.13,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITI2,Umbria,2022,,8.43,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITI3,Marche,2011,,6.86,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITI3,Marche,2012,,7.47,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITI3,Marche,2013,,8.23,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITI3,Marche,2014,,8.7,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITI3,Marche,2015,,8.33,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITI3,Marche,2016,,6.89,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITI3,Marche,2017,,6.79,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITI3,Marche,2018,,6.49,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITI3,Marche,2019,,6.94,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITI3,Marche,2020,,5.78,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITI3,Marche,2021,,5.45,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITI3,Marche,2022,,8.06,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITI4,Lazio,2011,,4.72,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITI4,Lazio,2012,,4.97,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITI4,Lazio,2013,,5.71,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITI4,Lazio,2014,,4.63,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITI4,Lazio,2015,,4.39,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITI4,Lazio,2016,,4.46,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITI4,Lazio,2017,,4.49,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITI4,Lazio,2018,,4.57,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITI4,Lazio,2019,,4.45,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITI4,Lazio,2020,,4.06,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITI4,Lazio,2021,,5.07,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,X60-X84_Y870,Intentional self-harm,ITI4,Lazio,2022,,3.74,,,,,
