STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,sex,Sex,age,Age class,icd10,International Statistical Classification of Diseases and Related Health Problems (ICD-10),geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITH2,Provincia Autonoma di Trento,2012,,27.04,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITH2,Provincia Autonoma di Trento,2013,,28.72,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITH2,Provincia Autonoma di Trento,2014,,26.73,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITH2,Provincia Autonoma di Trento,2015,,21.61,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITH2,Provincia Autonoma di Trento,2016,,26.06,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITH2,Provincia Autonoma di Trento,2017,,31.45,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITH2,Provincia Autonoma di Trento,2018,,32.44,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITH2,Provincia Autonoma di Trento,2019,,30.04,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITH2,Provincia Autonoma di Trento,2020,,32.68,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITH2,Provincia Autonoma di Trento,2021,,27.31,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITH2,Provincia Autonoma di Trento,2022,,30.89,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITH3,Veneto,2011,,32.73,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITH3,Veneto,2012,,36.28,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITH3,Veneto,2013,,36.08,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITH3,Veneto,2014,,35.83,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITH3,Veneto,2015,,40.09,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITH3,Veneto,2016,,42.65,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITH3,Veneto,2017,,43.9,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITH3,Veneto,2018,,45.48,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITH3,Veneto,2019,,44.47,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITH3,Veneto,2020,,43.49,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITH3,Veneto,2021,,36.02,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITH3,Veneto,2022,,42.36,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITH4,Friuli-Venezia Giulia,2011,,31.48,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITH4,Friuli-Venezia Giulia,2012,,27.81,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITH4,Friuli-Venezia Giulia,2013,,30.58,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITH4,Friuli-Venezia Giulia,2014,,26.09,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITH4,Friuli-Venezia Giulia,2015,,31.21,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITH4,Friuli-Venezia Giulia,2016,,30.84,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITH4,Friuli-Venezia Giulia,2017,,31.29,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITH4,Friuli-Venezia Giulia,2018,,30.79,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITH4,Friuli-Venezia Giulia,2019,,32.28,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITH4,Friuli-Venezia Giulia,2020,,32.76,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITH4,Friuli-Venezia Giulia,2021,,28.75,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITH4,Friuli-Venezia Giulia,2022,,30.86,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITH5,Emilia-Romagna,2011,,30.76,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITH5,Emilia-Romagna,2012,,30.47,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITH5,Emilia-Romagna,2013,,29.53,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITH5,Emilia-Romagna,2014,,28.6,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITH5,Emilia-Romagna,2015,,33.89,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITH5,Emilia-Romagna,2016,,34.51,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITH5,Emilia-Romagna,2017,,37.3,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITH5,Emilia-Romagna,2018,,37.2,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITH5,Emilia-Romagna,2019,,37.59,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITH5,Emilia-Romagna,2020,,35.85,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITH5,Emilia-Romagna,2021,,32.69,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITH5,Emilia-Romagna,2022,,35.92,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITI,Centro (IT),2011,,20.08,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITI,Centro (IT),2012,,21.75,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITI,Centro (IT),2013,,19.69,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITI,Centro (IT),2014,,20.01,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITI,Centro (IT),2015,,24.13,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITI,Centro (IT),2016,,23.87,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITI,Centro (IT),2017,,26.54,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITI,Centro (IT),2018,,26.14,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITI,Centro (IT),2019,,27.68,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITI,Centro (IT),2020,,27.18,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITI,Centro (IT),2021,,27.88,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITI,Centro (IT),2022,,30.08,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITI1,Toscana,2011,,20.88,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITI1,Toscana,2012,,21.44,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITI1,Toscana,2013,,20.99,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITI1,Toscana,2014,,20.78,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITI1,Toscana,2015,,24.72,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITI1,Toscana,2016,,23.97,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITI1,Toscana,2017,,24.85,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITI1,Toscana,2018,,26.45,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITI1,Toscana,2019,,26.5,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITI1,Toscana,2020,,27.45,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITI1,Toscana,2021,,26.98,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITI1,Toscana,2022,,29.28,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITI2,Umbria,2011,,22.4,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITI2,Umbria,2012,,24.37,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITI2,Umbria,2013,,19.21,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITI2,Umbria,2014,,22.41,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITI2,Umbria,2015,,28.22,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITI2,Umbria,2016,,28.09,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITI2,Umbria,2017,,31.43,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITI2,Umbria,2018,,26.99,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITI2,Umbria,2019,,28.27,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITI2,Umbria,2020,,27.46,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITI2,Umbria,2021,,30.44,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITI2,Umbria,2022,,32.95,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITI3,Marche,2011,,24.11,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITI3,Marche,2012,,28.22,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITI3,Marche,2013,,25.49,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITI3,Marche,2014,,25.01,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITI3,Marche,2015,,29.23,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITI3,Marche,2016,,27.52,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITI3,Marche,2017,,33.13,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITI3,Marche,2018,,31.41,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITI3,Marche,2019,,32.23,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITI3,Marche,2020,,30.62,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITI3,Marche,2021,,30.71,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITI3,Marche,2022,,33.09,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITI4,Lazio,2011,,17.15,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITI4,Lazio,2012,,19.16,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITI4,Lazio,2013,,16.61,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITI4,Lazio,2014,,17.05,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITI4,Lazio,2015,,20.96,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITI4,Lazio,2016,,21.62,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITI4,Lazio,2017,,24.57,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITI4,Lazio,2018,,23.98,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITI4,Lazio,2019,,26.95,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITI4,Lazio,2020,,25.56,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITI4,Lazio,2021,,27.05,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),ITI4,Lazio,2022,,29.07,,,,,
